Date,Week,Product Name,Category,Store Location,Outward Qty,Inward Qty,Current Stock,Promotion,Holiday,Weather,TrendScore,MediaSurge,Month,Year,Hashtags,DemandMultiplier,FestivalPhase,TrendPhase,EventPhase,CityMultiplier
2024-01-01,1,Digital Thermometer,Health,Bangalore,436,616,698,1,1,Cold,10,0,1,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,3.3,Normal,Normal,Normal,1.0
2024-01-01,1,Oximeter,Health,Bangalore,413,573,656,1,1,Cold,17,0,1,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,2.7,Normal,Trend emerging,Normal,1.0
2024-01-01,1,Steam Vaporizer,Health,Bangalore,414,579,654,1,1,Cold,44,0,1,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,3.3,Normal,Normal,Normal,1.0
2024-01-01,1,Pain Relief Balm,Health,Bangalore,390,536,627,1,1,Cold,27,0,1,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,3.3,Normal,Normal,Normal,1.0
2024-01-01,1,Ayurvedic Chyawanprash,Health,Bangalore,473,662,753,1,1,Cold,31,0,1,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,3.3,Normal,Normal,Normal,1.0
2024-01-01,1,Korean Ramen Pack,Snacks,Bangalore,304,312,338,1,1,Cold,37,0,1,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,1.5,Normal,Normal,Normal,1.0
2024-01-01,1,Matcha Green Tea,Beverages,Bangalore,327,451,510,0,1,Cold,48,0,1,2024,#matcha #greentea #superfood #antioxidants #energy #detox,2.1,Normal,Normal,Normal,1.4
2024-01-01,1,Dalgona Coffee Kit,Beverages,Bangalore,308,311,339,1,1,Cold,37,0,1,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.5,Normal,Normal,Normal,1.0
2024-01-01,1,Protein Pancake Mix,Snacks,Bangalore,629,877,1008,0,1,Cold,20,0,1,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,3.51,Normal,Trend emerging,Normal,1.3
2024-01-01,1,Hair Biotin Gummies,Personal Care,Bangalore,191,195,208,1,1,Cold,39,0,1,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.5,Normal,Normal,Normal,1.0
2024-01-01,1,TikTok Viral Gadget,Electronics,Bangalore,463,645,745,1,1,Cold,40,1,1,2024,#tiktok #viral #gadget #trending #tech #musthave,2.4,Normal,Normal,Normal,1.6
2024-01-01,1,Glow Serum (K-Beauty),Personal Care,Bangalore,290,400,470,1,1,Cold,86,0,1,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,2.25,Normal,Normal,Normal,1.5
2024-01-01,1,Portable Blender Bottle,Kitchen,Bangalore,266,385,425,1,1,Cold,26,0,1,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,3.51,Normal,Trend emerging,Normal,1.3
2024-01-01,1,Mini Air Fryer,Kitchen,Bangalore,199,285,322,1,1,Cold,42,0,1,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,2.1,Normal,Normal,Normal,1.4
2024-01-01,1,Anime Stationery Set,Accessories,Bangalore,136,145,142,0,1,Cold,21,0,1,2024,#anime #stationery #otaku #cute #writing #kawaii,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Mithai Gift Box (Diwali),Festive,Delhi,241,296,319,1,0,Cold,42,0,1,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,1.95,Normal,Normal,Normal,1.3
2024-01-08,2,Rakhi Gift Hamper,Festive,Delhi,128,121,138,0,0,Cold,16,0,1,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Holi Color Pack,Festive,Delhi,203,200,225,1,0,Cold,50,0,1,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Eid Sweet Box,Festive,Delhi,137,129,149,0,0,Cold,29,0,1,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Christmas Cake,Festive,Delhi,121,128,130,0,0,Cold,50,0,1,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Navratri Fasting Food Pack,Festive,Delhi,139,154,154,0,0,Cold,42,0,1,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Firecrackers Pack,Festive,Delhi,222,312,352,1,0,Cold,48,0,1,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,2.1,Normal,Normal,Normal,1.4
2024-01-08,2,New Year Party Kit,Events,Delhi,264,369,425,1,0,Cold,22,0,1,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,2.7,Post-festival clearance,Normal,Normal,1.0
2024-01-08,2,Valentine's Day Chocolates,Festive,Delhi,215,256,292,1,0,Cold,19,0,1,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,1.8,Early preparation,Normal,Normal,1.0
2024-01-08,2,Ganesh Chaturthi Modak Box,Festive,Delhi,127,132,140,0,0,Cold,33,0,1,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,IPL Team Jersey,Sports,Delhi,160,162,178,0,0,Cold,20,0,1,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,World Cup Cricket Kit,Sports,Delhi,139,134,160,0,0,Cold,44,0,1,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,National Flag Pack,Events,Delhi,96,116,109,0,0,Cold,43,0,1,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Match Day Snack Box,Events,Delhi,102,98,111,0,0,Cold,10,0,1,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Bluetooth Speaker,Electronics,Delhi,202,200,210,0,0,Cold,58,0,1,2024,#speaker #bluetooth #music #party #portable #sound #bass,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Gaming Headset,Electronics,Delhi,332,411,429,1,0,Cold,40,0,1,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,1.8,Normal,Normal,Normal,1.2
2024-01-08,2,Live Streaming Dongle,Electronics,Delhi,231,230,253,1,0,Cold,41,0,1,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Instant Popcorn Tub,Snacks,Delhi,201,206,219,0,0,Cold,11,0,1,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Limited Edition Movie Merchandise,Entertainment,Delhi,253,347,407,1,0,Cold,17,1,1,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Celebrity-endorsed Fragrance,Personal Care,Delhi,139,139,165,0,0,Cold,33,1,1,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Sweater (Winterwear),Apparel,Delhi,733,1025,1176,1,0,Cold,29,0,1,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,4.95,Normal,Normal,Normal,1.5
2024-01-08,2,Raincoat / Windcheater,Apparel,Delhi,243,238,267,1,0,Cold,25,0,1,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Sunscreen SPF 50,Personal Care,Delhi,161,144,163,0,0,Cold,13,0,1,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Sunglasses (UV Protect),Accessories,Delhi,118,115,128,0,0,Cold,25,0,1,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Cooling Gel Sheet,Health,Delhi,147,153,164,0,0,Cold,46,0,1,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Herbal Tea for Cold,Health,Delhi,559,792,899,1,0,Cold,15,0,1,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,4.62,Normal,Normal,Normal,1.4
2024-01-08,2,Watermelon (Summer Fruit),Fruits,Delhi,398,398,434,1,0,Cold,15,0,1,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Mosquito Repellent Spray,Household,Delhi,165,170,175,1,0,Cold,41,0,1,2024,#mosquito #repellent #spray #protection #health #insectcontrol,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Humidifier,Household,Delhi,519,728,825,1,0,Cold,14,0,1,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,4.29,Normal,Normal,Normal,1.3
2024-01-08,2,Air Purifier,Electronics,Delhi,946,1329,1508,1,0,Cold,44,0,1,2024,#airpurifier #pollution #cleanair #health #home #freshair,5.28,Normal,Normal,Normal,1.6
2024-01-08,2,Hand Sanitizer,Hygiene,Delhi,424,583,687,1,0,Cold,18,0,1,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,N95 Mask Pack,Hygiene,Delhi,467,658,739,1,0,Cold,18,0,1,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Immunity Booster Juice,Health,Delhi,518,711,817,1,0,Cold,40,0,1,2024,#immunity #juice #health #vitamins #wellness #boost,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Vitamin C Tablets,Health,Delhi,312,439,496,0,0,Cold,45,0,1,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Herbal Kadha Kit,Health,Delhi,362,504,579,0,0,Cold,20,0,1,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Digital Thermometer,Health,Delhi,523,718,838,1,0,Cold,26,0,1,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Oximeter,Health,Delhi,354,485,564,1,0,Cold,43,0,1,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Steam Vaporizer,Health,Delhi,465,643,744,1,0,Cold,48,0,1,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Pain Relief Balm,Health,Delhi,553,770,888,1,0,Cold,37,0,1,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Ayurvedic Chyawanprash,Health,Delhi,485,686,777,1,0,Cold,23,0,1,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Korean Ramen Pack,Snacks,Delhi,208,206,231,0,0,Cold,64,0,1,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Matcha Green Tea,Beverages,Delhi,234,234,254,0,0,Cold,78,0,1,2024,#matcha #greentea #superfood #antioxidants #energy #detox,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Dalgona Coffee Kit,Beverages,Delhi,292,280,322,1,0,Cold,22,0,1,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Protein Pancake Mix,Snacks,Delhi,618,854,984,1,0,Cold,29,0,1,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Hair Biotin Gummies,Personal Care,Delhi,150,166,156,0,0,Cold,35,0,1,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,TikTok Viral Gadget,Electronics,Delhi,181,186,194,0,0,Cold,82,1,1,2024,#tiktok #viral #gadget #trending #tech #musthave,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Glow Serum (K-Beauty),Personal Care,Delhi,210,209,223,1,0,Cold,81,0,1,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Portable Blender Bottle,Kitchen,Delhi,246,338,399,1,0,Cold,33,0,1,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Mini Air Fryer,Kitchen,Delhi,149,164,162,1,0,Cold,38,0,1,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Anime Stationery Set,Accessories,Delhi,134,129,150,0,0,Cold,43,0,1,2024,#anime #stationery #otaku #cute #writing #kawaii,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Mithai Gift Box (Diwali),Festive,Mumbai,113,98,128,0,0,Cold,38,0,1,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Rakhi Gift Hamper,Festive,Mumbai,197,201,216,1,0,Cold,17,0,1,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Holi Color Pack,Festive,Mumbai,195,201,215,1,0,Cold,25,0,1,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Eid Sweet Box,Festive,Mumbai,134,137,151,0,0,Cold,24,0,1,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Christmas Cake,Festive,Mumbai,149,155,163,1,0,Cold,14,0,1,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Navratri Fasting Food Pack,Festive,Mumbai,179,187,191,1,0,Cold,31,0,1,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Firecrackers Pack,Festive,Mumbai,141,137,154,0,0,Cold,11,0,1,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,New Year Party Kit,Events,Mumbai,190,262,304,0,0,Cold,47,0,1,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,2.7,Post-festival clearance,Normal,Normal,1.0
2024-01-08,2,Valentine's Day Chocolates,Festive,Mumbai,189,224,252,1,0,Cold,45,0,1,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,1.8,Early preparation,Normal,Normal,1.0
2024-01-08,2,Ganesh Chaturthi Modak Box,Festive,Mumbai,179,180,204,1,0,Cold,24,0,1,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,IPL Team Jersey,Sports,Mumbai,334,456,535,1,0,Cold,47,0,1,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,2.1,Normal,Normal,Normal,1.4
2024-01-08,2,World Cup Cricket Kit,Sports,Mumbai,231,239,254,1,0,Cold,24,0,1,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,National Flag Pack,Events,Mumbai,108,103,115,0,0,Cold,10,0,1,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Match Day Snack Box,Events,Mumbai,94,124,119,0,0,Cold,14,0,1,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,1.95,Normal,Normal,Normal,1.3
2024-01-08,2,Bluetooth Speaker,Electronics,Mumbai,285,339,374,1,0,Cold,65,0,1,2024,#speaker #bluetooth #music #party #portable #sound #bass,1.8,Normal,Normal,Normal,1.2
2024-01-08,2,Gaming Headset,Electronics,Mumbai,239,232,257,1,0,Cold,60,0,1,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Live Streaming Dongle,Electronics,Mumbai,210,201,224,1,0,Cold,13,0,1,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Instant Popcorn Tub,Snacks,Mumbai,247,245,276,0,0,Cold,24,0,1,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Limited Edition Movie Merchandise,Entertainment,Mumbai,248,356,393,0,0,Cold,14,1,1,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Celebrity-endorsed Fragrance,Personal Care,Mumbai,323,447,513,1,0,Cold,12,1,1,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,2.1,Normal,Normal,Normal,1.4
2024-01-08,2,Sweater (Winterwear),Apparel,Mumbai,559,778,891,1,0,Cold,31,0,1,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Raincoat / Windcheater,Apparel,Mumbai,271,374,440,0,0,Cold,14,0,1,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,2.4,Normal,Normal,Normal,1.6
2024-01-08,2,Sunscreen SPF 50,Personal Care,Mumbai,146,140,158,0,0,Cold,42,0,1,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Sunglasses (UV Protect),Accessories,Mumbai,125,139,145,0,0,Cold,25,0,1,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Cooling Gel Sheet,Health,Mumbai,202,206,225,1,0,Cold,27,0,1,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Herbal Tea for Cold,Health,Mumbai,510,707,815,1,0,Cold,41,0,1,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Watermelon (Summer Fruit),Fruits,Mumbai,334,327,362,0,0,Cold,23,0,1,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Mosquito Repellent Spray,Household,Mumbai,250,351,397,1,0,Cold,44,0,1,2024,#mosquito #repellent #spray #protection #health #insectcontrol,2.25,Normal,Normal,Normal,1.5
2024-01-08,2,Humidifier,Household,Mumbai,172,250,270,0,0,Cold,18,0,1,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Air Purifier,Electronics,Mumbai,595,847,955,1,0,Cold,46,0,1,2024,#airpurifier #pollution #cleanair #health #home #freshair,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Hand Sanitizer,Hygiene,Mumbai,521,736,835,1,0,Cold,46,0,1,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,N95 Mask Pack,Hygiene,Mumbai,379,534,610,0,0,Cold,40,0,1,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Immunity Booster Juice,Health,Mumbai,507,704,818,1,0,Cold,25,0,1,2024,#immunity #juice #health #vitamins #wellness #boost,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Vitamin C Tablets,Health,Mumbai,345,484,551,0,0,Cold,40,0,1,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Herbal Kadha Kit,Health,Mumbai,429,603,688,1,0,Cold,36,0,1,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Digital Thermometer,Health,Mumbai,479,670,767,1,0,Cold,22,0,1,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Oximeter,Health,Mumbai,406,580,642,1,0,Cold,16,0,1,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Steam Vaporizer,Health,Mumbai,470,670,753,1,0,Cold,16,0,1,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Pain Relief Balm,Health,Mumbai,369,518,583,0,0,Cold,37,0,1,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Ayurvedic Chyawanprash,Health,Mumbai,479,662,771,1,0,Cold,32,0,1,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,3.3,Normal,Normal,Normal,1.0
2024-01-08,2,Korean Ramen Pack,Snacks,Mumbai,345,410,453,1,0,Cold,57,0,1,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,1.95,Normal,Normal,Normal,1.3
2024-01-08,2,Matcha Green Tea,Beverages,Mumbai,219,222,238,0,0,Cold,56,0,1,2024,#matcha #greentea #superfood #antioxidants #energy #detox,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Dalgona Coffee Kit,Beverages,Mumbai,214,219,225,0,0,Cold,39,0,1,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Protein Pancake Mix,Snacks,Mumbai,648,889,1029,1,0,Cold,13,0,1,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Hair Biotin Gummies,Personal Care,Mumbai,210,218,235,1,0,Cold,16,0,1,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,TikTok Viral Gadget,Electronics,Mumbai,295,294,327,1,0,Cold,43,1,1,2024,#tiktok #viral #gadget #trending #tech #musthave,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Glow Serum (K-Beauty),Personal Care,Mumbai,124,131,144,0,0,Cold,65,0,1,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Portable Blender Bottle,Kitchen,Mumbai,258,372,406,1,0,Cold,31,0,1,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,2.7,Normal,Trend emerging,Normal,1.0
2024-01-08,2,Mini Air Fryer,Kitchen,Mumbai,110,112,120,0,0,Cold,16,0,1,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Anime Stationery Set,Accessories,Mumbai,131,134,146,0,0,Cold,25,0,1,2024,#anime #stationery #otaku #cute #writing #kawaii,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Mithai Gift Box (Diwali),Festive,Bangalore,115,124,128,0,0,Cold,22,0,1,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Rakhi Gift Hamper,Festive,Bangalore,133,147,142,0,0,Cold,22,0,1,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Holi Color Pack,Festive,Bangalore,163,150,179,1,0,Cold,44,0,1,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Eid Sweet Box,Festive,Bangalore,134,118,145,0,0,Cold,38,0,1,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Christmas Cake,Festive,Bangalore,173,192,186,1,0,Cold,18,0,1,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Navratri Fasting Food Pack,Festive,Bangalore,168,171,188,1,0,Cold,37,0,1,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,1.5,Normal,Normal,Normal,1.0
2024-01-08,2,Firecrackers Pack,Festive,Bangalore,126,123,135,0,0,Cold,21,0,1,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,1.5,Normal,Normal,Normal,1.0
